gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YMR131C	YMR131C_mRNA	YMR131C	NP_013850.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR131C	YMR131C_mRNA	YMR131C	NM_001182632.1	RefSeq_dna	DEPENDENT	-	-	-
YMR310C	YMR310C_mRNA	YMR310C	NP_014041.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR310C	YMR310C_mRNA	YMR310C	NM_001182821.1	RefSeq_dna	DEPENDENT	-	-	-
YMR034C	YMR034C_mRNA	YMR034C	NP_013748.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR034C	YMR034C_mRNA	YMR034C	NM_001182531.1	RefSeq_dna	DEPENDENT	-	-	-
YML103C	YML103C_mRNA	YML103C	NP_013604.1	RefSeq_peptide	DEPENDENT	-	-	-
YML103C	YML103C_mRNA	YML103C	NM_001182465.1	RefSeq_dna	DEPENDENT	-	-	-
YMR306W	YMR306W_mRNA	YMR306W	NP_014036.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR306W	YMR306W_mRNA	YMR306W	NM_001182817.1	RefSeq_dna	DEPENDENT	-	-	-
YMR169C	YMR169C_mRNA	YMR169C	NP_013892.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR169C	YMR169C_mRNA	YMR169C	NM_001182673.1	RefSeq_dna	DEPENDENT	-	-	-
YMR186W	YMR186W_mRNA	YMR186W	NP_013911.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR186W	YMR186W_mRNA	YMR186W	NM_001182692.1	RefSeq_dna	DEPENDENT	-	-	-
YML059C	YML059C_mRNA	YML059C	NP_013652.1	RefSeq_peptide	DEPENDENT	-	-	-
YML059C	YML059C_mRNA	YML059C	NM_001182418.1	RefSeq_dna	DEPENDENT	-	-	-
YML086C	YML086C_mRNA	YML086C	NP_013624.1	RefSeq_peptide	DEPENDENT	-	-	-
YML086C	YML086C_mRNA	YML086C	NM_001182445.1	RefSeq_dna	DEPENDENT	-	-	-
YMR013C	YMR013C_mRNA	YMR013C	NP_013726.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR013C	YMR013C_mRNA	YMR013C	NM_001182509.1	RefSeq_dna	DEPENDENT	-	-	-
YMR127C	YMR127C_mRNA	YMR127C	NP_013846.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR127C	YMR127C_mRNA	YMR127C	NM_001182628.1	RefSeq_dna	DEPENDENT	-	-	-
YMR212C	YMR212C_mRNA	YMR212C	NP_013939.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR212C	YMR212C_mRNA	YMR212C	NM_001182719.1	RefSeq_dna	DEPENDENT	-	-	-
YMR296C	YMR296C_mRNA	YMR296C	NP_014025.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR296C	YMR296C_mRNA	YMR296C	NM_001182805.1	RefSeq_dna	DEPENDENT	-	-	-
YMR101C	YMR101C_mRNA	YMR101C	NP_013819.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR101C	YMR101C_mRNA	YMR101C	NM_001182601.1	RefSeq_dna	DEPENDENT	-	-	-
YMR166C	YMR166C_mRNA	YMR166C	NP_013889.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR166C	YMR166C_mRNA	YMR166C	NM_001182670.1	RefSeq_dna	DEPENDENT	-	-	-
YMR061W	YMR061W_mRNA	YMR061W	NP_013777.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR061W	YMR061W_mRNA	YMR061W	NM_001182559.1	RefSeq_dna	DEPENDENT	-	-	-
YMR288W	YMR288W_mRNA	YMR288W	NP_014015.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR288W	YMR288W_mRNA	YMR288W	NM_001182795.1	RefSeq_dna	DEPENDENT	-	-	-
YMR265C	YMR265C_mRNA	YMR265C	NP_013992.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR265C	YMR265C_mRNA	YMR265C	NM_001182772.1	RefSeq_dna	DEPENDENT	-	-	-
YML116W	YML116W_mRNA	YML116W	NP_013591.1	RefSeq_peptide	DEPENDENT	-	-	-
YML116W	YML116W_mRNA	YML116W	NM_001182478.1	RefSeq_dna	DEPENDENT	-	-	-
YML130C	YML130C_mRNA	YML130C	NP_013576.1	RefSeq_peptide	DEPENDENT	-	-	-
YML130C	YML130C_mRNA	YML130C	NM_001182493.1	RefSeq_dna	DEPENDENT	-	-	-
YMR273C	YMR273C_mRNA	YMR273C	NP_014000.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR273C	YMR273C_mRNA	YMR273C	NM_001182780.1	RefSeq_dna	DEPENDENT	-	-	-
YMR292W	YMR292W_mRNA	YMR292W	NP_014020.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR292W	YMR292W_mRNA	YMR292W	NM_001182800.1	RefSeq_dna	DEPENDENT	-	-	-
YMR137C	YMR137C_mRNA	YMR137C	NP_013857.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR137C	YMR137C_mRNA	YMR137C	NM_001182639.1	RefSeq_dna	DEPENDENT	-	-	-
YML076C	YML076C_mRNA	YML076C	NP_013635.1	RefSeq_peptide	DEPENDENT	-	-	-
YML076C	YML076C_mRNA	YML076C	NM_001182435.1	RefSeq_dna	DEPENDENT	-	-	-
YMR022W	YMR022W_mRNA	YMR022W	NP_013735.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR022W	YMR022W_mRNA	YMR022W	NM_001182518.1	RefSeq_dna	DEPENDENT	-	-	-
YML062C	YML062C_mRNA	YML062C	NP_013649.1	RefSeq_peptide	DEPENDENT	-	-	-
YML062C	YML062C_mRNA	YML062C	NM_001182421.1	RefSeq_dna	DEPENDENT	-	-	-
YML035C	YML035C_mRNA	YML035C	NP_013677.1	RefSeq_peptide	DEPENDENT	-	-	-
YML035C	YML035C_mRNA	YML035C	NM_001182392.1	RefSeq_dna	DEPENDENT	-	-	-
YMR173W	YMR173W_mRNA	YMR173W	NP_013897.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR173W	YMR173W_mRNA	YMR173W	NM_001182678.1	RefSeq_dna	DEPENDENT	-	-	-
YMR093W	YMR093W_mRNA	YMR093W	NP_013811.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR093W	YMR093W_mRNA	YMR093W	NM_001182593.1	RefSeq_dna	DEPENDENT	-	-	-
YML036W	YML036W_mRNA	YML036W	NP_013676.2	RefSeq_peptide	DEPENDENT	-	-	-
YML036W	YML036W_mRNA	YML036W	NM_001182394.1	RefSeq_dna	DEPENDENT	-	-	-
YMR307W	YMR307W_mRNA	YMR307W	NP_014038.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR307W	YMR307W_mRNA	YMR307W	NM_001182818.1	RefSeq_dna	DEPENDENT	-	-	-
YMR021C	YMR021C_mRNA	YMR021C	NP_013734.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR021C	YMR021C_mRNA	YMR021C	NM_001182517.1	RefSeq_dna	DEPENDENT	-	-	-
YMR135C	YMR135C_mRNA	YMR135C	NP_013854.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR135C	YMR135C_mRNA	YMR135C	NM_001182636.1	RefSeq_dna	DEPENDENT	-	-	-
YMR121C	YMR121C_mRNA	YMR121C	NP_013840.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR121C	YMR121C_mRNA	YMR121C	NM_001182622.1	RefSeq_dna	DEPENDENT	-	-	-
YMR129W	YMR129W_mRNA	YMR129W	NP_013848.1	RefSeq_peptide	DEPENDENT	-	-	-
YMR129W	YMR129W_mRNA	YMR129W	NM_001182630.1	RefSeq_dna	DEPENDENT	-	-	-
YML066C	YML066C_mRNA	YML066C	NP_013645.1	RefSeq_peptide	DEPENDENT	-	-	-
YML066C	YML066C_mRNA	YML066C	NM_001182425.1	RefSeq_dna	DEPENDENT	-	-	-
YBR225W	YBR225W_mRNA	YBR225W	NP_009784.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR225W	YBR225W_mRNA	YBR225W	NM_001178573.1	RefSeq_dna	DEPENDENT	-	-	-
YBR182C-A	YBR182C-A_mRNA	YBR182C-A	NP_878050.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR182C-A	YBR182C-A_mRNA	YBR182C-A	NM_001184586.1	RefSeq_dna	DEPENDENT	-	-	-
YBL055C	YBL055C_mRNA	YBL055C	NP_009498.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL055C	YBL055C_mRNA	YBL055C	NM_001178295.1	RefSeq_dna	DEPENDENT	-	-	-
YBR293W	YBR293W_mRNA	YBR293W	NP_009852.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR293W	YBR293W_mRNA	YBR293W	NM_001178641.3	RefSeq_dna	DEPENDENT	-	-	-
YBR115C	YBR115C_mRNA	YBR115C	NP_009673.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR115C	YBR115C_mRNA	YBR115C	NM_001178463.1	RefSeq_dna	DEPENDENT	-	-	-
YBR031W	YBR031W_mRNA	YBR031W	NP_009587.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR031W	YBR031W_mRNA	YBR031W	NM_001178379.1	RefSeq_dna	DEPENDENT	-	-	-
YBR241C	YBR241C_mRNA	YBR241C	NP_009800.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR241C	YBR241C_mRNA	YBR241C	NM_001178589.1	RefSeq_dna	DEPENDENT	-	-	-
YBR182C	YBR182C_mRNA	YBR182C	NP_009741.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR182C	YBR182C_mRNA	YBR182C	NM_001178530.3	RefSeq_dna	DEPENDENT	-	-	-
YBL037W	YBL037W_mRNA	YBL037W	NP_009516.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL037W	YBL037W_mRNA	YBL037W	NM_001178277.1	RefSeq_dna	DEPENDENT	-	-	-
YBR019C	YBR019C_mRNA	YBR019C	NP_009575.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR019C	YBR019C_mRNA	YBR019C	NM_001178367.1	RefSeq_dna	DEPENDENT	-	-	-
YBR022W	YBR022W_mRNA	YBR022W	NP_009578.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR022W	YBR022W_mRNA	YBR022W	NM_001178370.1	RefSeq_dna	DEPENDENT	-	-	-
YBR119W	YBR119W_mRNA	YBR119W	NP_009677.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR119W	YBR119W_mRNA	YBR119W	NM_001178467.1	RefSeq_dna	DEPENDENT	-	-	-
YBL022C	YBL022C_mRNA	YBL022C	NP_009531.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL022C	YBL022C_mRNA	YBL022C	NM_001178262.1	RefSeq_dna	DEPENDENT	-	-	-
YBR243C	YBR243C_mRNA	YBR243C	NP_009802.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR243C	YBR243C_mRNA	YBR243C	NM_001178591.3	RefSeq_dna	DEPENDENT	-	-	-
YBR234C	YBR234C_mRNA	YBR234C	NP_009793.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR234C	YBR234C_mRNA	YBR234C	NM_001178582.1	RefSeq_dna	DEPENDENT	-	-	-
YBR179C	YBR179C_mRNA	YBR179C	NP_009738.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR179C	YBR179C_mRNA	YBR179C	NM_001178527.1	RefSeq_dna	DEPENDENT	-	-	-
YBR247C	YBR247C_mRNA	YBR247C	NP_009806.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR247C	YBR247C_mRNA	YBR247C	NM_001178595.3	RefSeq_dna	DEPENDENT	-	-	-
YBL086C	YBL086C_mRNA	YBL086C	NP_009467.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL086C	YBL086C_mRNA	YBL086C	NM_001178326.1	RefSeq_dna	DEPENDENT	-	-	-
YBR227C	YBR227C_mRNA	YBR227C	NP_009786.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR227C	YBR227C_mRNA	YBR227C	NM_001178575.1	RefSeq_dna	DEPENDENT	-	-	-
YBR218C	YBR218C_mRNA	YBR218C	NP_009777.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR218C	YBR218C_mRNA	YBR218C	NM_001178566.1	RefSeq_dna	DEPENDENT	-	-	-
YBR244W	YBR244W_mRNA	YBR244W	NP_009803.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR244W	YBR244W_mRNA	YBR244W	NM_001178592.3	RefSeq_dna	DEPENDENT	-	-	-
YBR160W	YBR160W_mRNA	YBR160W	NP_009718.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR160W	YBR160W_mRNA	YBR160W	NM_001178508.3	RefSeq_dna	DEPENDENT	-	-	-
YBL080C	YBL080C_mRNA	YBL080C	NP_009473.2	RefSeq_peptide	DEPENDENT	-	-	-
YBL080C	YBL080C_mRNA	YBL080C	NM_001178320.2	RefSeq_dna	DEPENDENT	-	-	-
YBR083W	YBR083W_mRNA	YBR083W	NP_009639.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR083W	YBR083W_mRNA	YBR083W	NM_001178431.3	RefSeq_dna	DEPENDENT	-	-	-
YBR294W	YBR294W_mRNA	YBR294W	NP_009853.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR294W	YBR294W_mRNA	YBR294W	NM_001178642.3	RefSeq_dna	DEPENDENT	-	-	-
YBR091C	YBR091C_mRNA	YBR091C	NP_009649.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR091C	YBR091C_mRNA	YBR091C	NM_001178439.1	RefSeq_dna	DEPENDENT	-	-	-
YBR284W	YBR284W_mRNA	YBR284W	NP_009843.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR284W	YBR284W_mRNA	YBR284W	NM_001178632.3	RefSeq_dna	DEPENDENT	-	-	-
YBR158W	YBR158W_mRNA	YBR158W	NP_009716.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR158W	YBR158W_mRNA	YBR158W	NM_001178506.1	RefSeq_dna	DEPENDENT	-	-	-
YBR111W-A	YBR111W-A_mRNA	YBR111W-A	NP_878049.2	RefSeq_peptide	DEPENDENT	-	-	-
YBR111W-A	YBR111W-A_mRNA	YBR111W-A	NM_001184520.1	RefSeq_dna	DEPENDENT	-	-	-
YBL071C	YBL071C_mRNA	YBL071C	NP_001333723.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL071C	YBL071C_mRNA	YBL071C	NM_001346794.1	RefSeq_dna	DEPENDENT	-	-	-
YBR229C	YBR229C_mRNA	YBR229C	NP_009788.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR229C	YBR229C_mRNA	YBR229C	NM_001178577.3	RefSeq_dna	DEPENDENT	-	-	-
YBR042C	YBR042C_mRNA	YBR042C	NP_009598.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR042C	YBR042C_mRNA	YBR042C	NM_001178390.1	RefSeq_dna	DEPENDENT	-	-	-
YBR150C	YBR150C_mRNA	YBR150C	NP_009708.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR150C	YBR150C_mRNA	YBR150C	NM_001178498.1	RefSeq_dna	DEPENDENT	-	-	-
YBR298C	YBR298C_mRNA	YBR298C	NP_009857.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR298C	YBR298C_mRNA	YBR298C	NM_001178646.1	RefSeq_dna	DEPENDENT	-	-	-
YBR143C	YBR143C_mRNA	YBR143C	NP_009701.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR143C	YBR143C_mRNA	YBR143C	NM_001178491.3	RefSeq_dna	DEPENDENT	-	-	-
YBR014C	YBR014C_mRNA	YBR014C	NP_009570.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR014C	YBR014C_mRNA	YBR014C	NM_001178362.1	RefSeq_dna	DEPENDENT	-	-	-
YBR259W	YBR259W_mRNA	YBR259W	NP_009818.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR259W	YBR259W_mRNA	YBR259W	NM_001178607.3	RefSeq_dna	DEPENDENT	-	-	-
YBR060C	YBR060C_mRNA	YBR060C	NP_009616.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR060C	YBR060C_mRNA	YBR060C	NM_001178408.1	RefSeq_dna	DEPENDENT	-	-	-
YBR180W	YBR180W_mRNA	YBR180W	NP_009739.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR180W	YBR180W_mRNA	YBR180W	NM_001178528.1	RefSeq_dna	DEPENDENT	-	-	-
YBL034C	YBL034C_mRNA	YBL034C	NP_009519.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL034C	YBL034C_mRNA	YBL034C	NM_001178274.1	RefSeq_dna	DEPENDENT	-	-	-
YBR212W	YBR212W_mRNA	YBR212W	NP_009771.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR212W	YBR212W_mRNA	YBR212W	NM_001178560.3	RefSeq_dna	DEPENDENT	-	-	-
YBR071W	YBR071W_mRNA	YBR071W	NP_009627.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR071W	YBR071W_mRNA	YBR071W	NM_001178419.3	RefSeq_dna	DEPENDENT	-	-	-
YBL074C	YBL074C_mRNA	YBL074C	NP_009479.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL074C	YBL074C_mRNA	YBL074C	NM_001178314.1	RefSeq_dna	DEPENDENT	-	-	-
YBL107C	YBL107C_mRNA	YBL107C	NP_009443.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL107C	YBL107C_mRNA	YBL107C	NM_001178347.1	RefSeq_dna	DEPENDENT	-	-	-
YBR097W	YBR097W_mRNA	YBR097W	NP_009655.2	RefSeq_peptide	DEPENDENT	-	-	-
YBR097W	YBR097W_mRNA	YBR097W	NM_001178445.2	RefSeq_dna	DEPENDENT	-	-	-
YBR136W	YBR136W_mRNA	YBR136W	NP_009694.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR136W	YBR136W_mRNA	YBR136W	NM_001178484.3	RefSeq_dna	DEPENDENT	-	-	-
YBR039W	YBR039W_mRNA	YBR039W	NP_009595.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR039W	YBR039W_mRNA	YBR039W	NM_001178387.1	RefSeq_dna	DEPENDENT	-	-	-
YBL089W	YBL089W_mRNA	YBL089W	NP_009464.2	RefSeq_peptide	DEPENDENT	-	-	-
YBL089W	YBL089W_mRNA	YBL089W	NM_001178329.1	RefSeq_dna	DEPENDENT	-	-	-
YBL067C	YBL067C_mRNA	YBL067C	NP_009486.3	RefSeq_peptide	DEPENDENT	-	-	-
YBL067C	YBL067C_mRNA	YBL067C	NM_001178307.2	RefSeq_dna	DEPENDENT	-	-	-
YBR270C	YBR270C_mRNA	YBR270C	NP_009829.2	RefSeq_peptide	DEPENDENT	-	-	-
YBR270C	YBR270C_mRNA	YBR270C	NM_001178618.2	RefSeq_dna	DEPENDENT	-	-	-
YBR087W	YBR087W_mRNA	YBR087W	NP_009644.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR087W	YBR087W_mRNA	YBR087W	NM_001178435.3	RefSeq_dna	DEPENDENT	-	-	-
YBR121C	YBR121C_mRNA	YBR121C	NP_009679.2	RefSeq_peptide	DEPENDENT	-	-	-
YBR121C	YBR121C_mRNA	YBR121C	NM_001178469.2	RefSeq_dna	DEPENDENT	-	-	-
YBR026C	YBR026C_mRNA	YBR026C	NP_009582.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR026C	YBR026C_mRNA	YBR026C	NM_001178374.1	RefSeq_dna	DEPENDENT	-	-	-
YBR197C	YBR197C_mRNA	YBR197C	NP_009756.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR197C	YBR197C_mRNA	YBR197C	NM_001178545.1	RefSeq_dna	DEPENDENT	-	-	-
YBR027C	YBR027C_mRNA	YBR027C	NP_001333724.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR027C	YBR027C_mRNA	YBR027C	NM_001346795.1	RefSeq_dna	DEPENDENT	-	-	-
YBR177C	YBR177C_mRNA	YBR177C	NP_009736.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR177C	YBR177C_mRNA	YBR177C	NM_001178525.3	RefSeq_dna	DEPENDENT	-	-	-
YBR176W	YBR176W_mRNA	YBR176W	NP_009735.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR176W	YBR176W_mRNA	YBR176W	NM_001178524.3	RefSeq_dna	DEPENDENT	-	-	-
YBR230W-A	YBR230W-A_mRNA	YBR230W-A	NP_001018029.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR230W-A	YBR230W-A_mRNA	YBR230W-A	NM_001184673.1	RefSeq_dna	DEPENDENT	-	-	-
YBR090C	YBR090C_mRNA	YBR090C	NP_009648.4	RefSeq_peptide	DEPENDENT	-	-	-
YBR090C	YBR090C_mRNA	YBR090C	NM_001178438.4	RefSeq_dna	DEPENDENT	-	-	-
YBL071C-B	YBL071C-B_mRNA	YBL071C-B	NP_878044.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL071C-B	YBL071C-B_mRNA	YBL071C-B	NM_001184584.1	RefSeq_dna	DEPENDENT	-	-	-
YBR044C	YBR044C_mRNA	YBR044C	NP_009600.2	RefSeq_peptide	DEPENDENT	-	-	-
YBR044C	YBR044C_mRNA	YBR044C	NM_001178392.2	RefSeq_dna	DEPENDENT	-	-	-
YBL068W	YBL068W_mRNA	YBL068W	NP_009485.3	RefSeq_peptide	DEPENDENT	-	-	-
YBL068W	YBL068W_mRNA	YBL068W	NM_001178308.2	RefSeq_dna	DEPENDENT	-	-	-
YBR216C	YBR216C_mRNA	YBR216C	NP_009775.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR216C	YBR216C_mRNA	YBR216C	NM_001178564.3	RefSeq_dna	DEPENDENT	-	-	-
YBR271W	YBR271W_mRNA	YBR271W	NP_009830.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR271W	YBR271W_mRNA	YBR271W	NM_001178619.3	RefSeq_dna	DEPENDENT	-	-	-
YBR084W	YBR084W_mRNA	YBR084W	NP_009640.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR084W	YBR084W_mRNA	YBR084W	NM_001178432.1	RefSeq_dna	DEPENDENT	-	-	-
YBR065C	YBR065C_mRNA	YBR065C	NP_009621.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR065C	YBR065C_mRNA	YBR065C	NM_001178413.3	RefSeq_dna	DEPENDENT	-	-	-
YBR245C	YBR245C_mRNA	YBR245C	NP_009804.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR245C	YBR245C_mRNA	YBR245C	NM_001178593.1	RefSeq_dna	DEPENDENT	-	-	-
YBR085W	YBR085W_mRNA	YBR085W	NP_009642.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR085W	YBR085W_mRNA	YBR085W	NM_001178433.3	RefSeq_dna	DEPENDENT	-	-	-
YBR059C	YBR059C_mRNA	YBR059C	NP_009615.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR059C	YBR059C_mRNA	YBR059C	NM_001178407.1	RefSeq_dna	DEPENDENT	-	-	-
YBR068C	YBR068C_mRNA	YBR068C	NP_009624.4	RefSeq_peptide	DEPENDENT	-	-	-
YBR068C	YBR068C_mRNA	YBR068C	NM_001178416.4	RefSeq_dna	DEPENDENT	-	-	-
YBR285W	YBR285W_mRNA	YBR285W	NP_009844.4	RefSeq_peptide	DEPENDENT	-	-	-
YBR285W	YBR285W_mRNA	YBR285W	NM_001178633.4	RefSeq_dna	DEPENDENT	-	-	-
YBR041W	YBR041W_mRNA	YBR041W	NP_009597.2	RefSeq_peptide	DEPENDENT	-	-	-
YBR041W	YBR041W_mRNA	YBR041W	NM_001178389.1	RefSeq_dna	DEPENDENT	-	-	-
YBR252W	YBR252W_mRNA	YBR252W	NP_009811.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR252W	YBR252W_mRNA	YBR252W	NM_001178600.3	RefSeq_dna	DEPENDENT	-	-	-
YBL082C	YBL082C_mRNA	YBL082C	NP_009471.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL082C	YBL082C_mRNA	YBL082C	NM_001178322.1	RefSeq_dna	DEPENDENT	-	-	-
YBL002W	YBL002W_mRNA	YBL002W	NP_009553.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL002W	YBL002W_mRNA	YBL002W	NM_001178242.1	RefSeq_dna	DEPENDENT	-	-	-
YBL098W	YBL098W_mRNA	YBL098W	NP_009454.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL098W	YBL098W_mRNA	YBL098W	NM_001178338.1	RefSeq_dna	DEPENDENT	-	-	-
YBR117C	YBR117C_mRNA	YBR117C	NP_009675.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR117C	YBR117C_mRNA	YBR117C	NM_001178465.3	RefSeq_dna	DEPENDENT	-	-	-
YBR214W	YBR214W_mRNA	YBR214W	NP_009773.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR214W	YBR214W_mRNA	YBR214W	NM_001178562.1	RefSeq_dna	DEPENDENT	-	-	-
YBR169C	YBR169C_mRNA	YBR169C	NP_009728.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR169C	YBR169C_mRNA	YBR169C	NM_001178517.1	RefSeq_dna	DEPENDENT	-	-	-
YBR207W	YBR207W_mRNA	YBR207W	NP_009766.4	RefSeq_peptide	DEPENDENT	-	-	-
YBR207W	YBR207W_mRNA	YBR207W	NM_001178555.4	RefSeq_dna	DEPENDENT	-	-	-
YBR155W	YBR155W_mRNA	YBR155W	NP_009713.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR155W	YBR155W_mRNA	YBR155W	NM_001178503.1	RefSeq_dna	DEPENDENT	-	-	-
YBL106C	YBL106C_mRNA	YBL106C	NP_009444.2	RefSeq_peptide	DEPENDENT	-	-	-
YBL106C	YBL106C_mRNA	YBL106C	NM_001178346.2	RefSeq_dna	DEPENDENT	-	-	-
YBR237W	YBR237W_mRNA	YBR237W	NP_009796.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR237W	YBR237W_mRNA	YBR237W	NM_001178585.1	RefSeq_dna	DEPENDENT	-	-	-
YBR193C	YBR193C_mRNA	YBR193C	NP_009752.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR193C	YBR193C_mRNA	YBR193C	NM_001178541.3	RefSeq_dna	DEPENDENT	-	-	-
YBR149W	YBR149W_mRNA	YBR149W	NP_009707.3	RefSeq_peptide	DEPENDENT	-	-	-
YBR149W	YBR149W_mRNA	YBR149W	NM_001178497.3	RefSeq_dna	DEPENDENT	-	-	-
YBR013C	YBR013C_mRNA	YBR013C	NP_009569.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR013C	YBR013C_mRNA	YBR013C	NM_001178361.1	RefSeq_dna	DEPENDENT	-	-	-
YBL063W	YBL063W_mRNA	YBL063W	NP_009490.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL063W	YBL063W_mRNA	YBL063W	NM_001178303.1	RefSeq_dna	DEPENDENT	-	-	-
YBL029C-A	YBL029C-A_mRNA	YBL029C-A	NP_076874.1	RefSeq_peptide	DEPENDENT	-	-	-
YBL029C-A	YBL029C-A_mRNA	YBL029C-A	NM_001184457.1	RefSeq_dna	DEPENDENT	-	-	-
YBR147W	YBR147W_mRNA	YBR147W	NP_009705.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR147W	YBR147W_mRNA	YBR147W	NM_001178495.1	RefSeq_dna	DEPENDENT	-	-	-
YBR246W	YBR246W_mRNA	YBR246W	NP_009805.1	RefSeq_peptide	DEPENDENT	-	-	-
YBR246W	YBR246W_mRNA	YBR246W	NM_001178594.1	RefSeq_dna	DEPENDENT	-	-	-
YBR002C	YBR002C_mRNA	YBR002C	NP_009556.1	RefSeq_peptide	DEPENDENT	-	-	-
